tract_id,county,city,disp_type,disp_descr,pop_2013,per_prewar,hburden_ch,emp_conc,hprice_ch,hrent_ch,new_mk_unt,lowinc_ch,lowinc_mig,pop_growth,lowinc_90,lowinc_00,lowinc_13,ed_90,ed_00,ed_13,renter_90,renter_00,renter_13,white_90,white_00,white_13,ed90_00,ed00_13,medinc_90,medinc_00,medinc_13,inc_ch90_00,inc_ch00_13,mkt_ch90_13,mkt_ch00_13,price90_00,price00_13,value90_00,value00_13,gent90_00,gent00_13,mig_09,mig_13
6085506605,Santa Clara,San Jose,3,LI - Undergoing displacement,4186,6.5,-119,1226,15.6,-13.0,10,-43,0.5,1.6,45.5,45.8,44.4,23.8,37.2,37.1,58.8,57.6,59.8,28.8,45.8,61.9,13.4,-0.1,78543,86658,85054,10.3,-1.9,0.0,0.6,26.6,15.6,12.7,10.7,0,0,4.9,5.4
6085506606,Santa Clara,Campbell,1,LI - Not losing LI households or very early stages of displacement,4094,3.3,-95,2210,23.9,-7.5,0,-46,-4.2,-9.1,39.1,44.1,42.2,26.3,31.6,44.6,56.1,55.5,47.9,26.6,41.8,51.5,5.3,13.0,85376,87268,86250,2.2,-1.2,0.0,0.0,23.6,23.9,15.3,12.5,0,0,7.5,3.3
6085506701,Santa Clara,Campbell,5,MHI - Not losing LI households or very early stages of displacement,3643,7.3,-21,1141,30.7,29.2,2,-60,-2.0,-4.4,34.3,30.0,25.2,26.0,40.3,58.8,32.3,26.0,26.3,27.5,34.4,38.9,14.3,18.5,97199,127086,107818,30.7,-15.2,0.0,0.2,31.2,30.7,27.3,19.1,0,0,5.3,3.3
6085506702,Santa Clara,Campbell,1,LI - Not losing LI households or very early stages of displacement,6029,13.6,33,1372,13.0,-9.0,0,230,-2.8,3.8,40.1,32.6,43.6,27.9,39.0,41.7,51.3,43.6,36.6,30.1,38.0,47.0,11.0,2.7,86148,115433,88913,34.0,-23.0,0.0,0.0,28.8,13.0,18.9,17.4,0,0,6.2,3.4
6085506703,Santa Clara,Los Gatos,6,MHI - At risk of displacement,3661,15.8,-50,4590,18.5,16.8,60,-46,-2.3,6.0,38.3,39.5,37.0,32.0,40.5,48.5,45.7,44.0,55.1,17.3,28.1,44.7,8.5,8.0,83320,100212,90319,20.3,-9.9,5.5,4.0,39.9,18.5,16.7,15.7,0,0,5.3,3.1
6085506801,Santa Clara,Los Gatos,5,MHI - Not losing LI households or very early stages of displacement,5939,9.9,-29,3473,21.7,1.0,31,-45,-0.7,4.1,29.7,29.9,27.6,42.6,58.5,65.6,35.6,34.2,28.3,10.2,17.0,27.7,15.9,7.1,96376,124633,126964,29.3,1.9,0.0,1.4,47.3,21.7,39.3,4.4,0,0,3.5,2.8
6085506802,Santa Clara,San Jose,5,MHI - Not losing LI households or very early stages of displacement,4983,4.8,-106,2543,21.4,-11.8,0,-118,-2.0,-2.3,33.9,32.3,26.6,31.0,40.8,50.4,27.9,28.4,25.3,12.9,19.6,25.9,9.8,9.5,89214,107668,111397,20.7,3.5,0.0,0.0,33.1,21.4,21.8,27.6,0,0,5.9,3.9
6085506803,Santa Clara,San Jose,7,MHI - Undergoing displacement,7283,2.7,-93,5362,22.1,-1.9,0,-209,0.9,6.8,31.2,42.4,34.6,32.9,35.4,54.2,33.8,31.9,23.9,16.9,26.8,44.8,2.5,18.8,100718,96751,102245,-3.9,5.7,0.0,0.0,33.0,22.1,15.6,19.6,0,0,4.0,4.9
6085506804,Santa Clara,Los Gatos,7,MHI - Undergoing displacement,3595,4.3,-67,1097,26.7,-15.6,33,-100,-2.1,0.3,23.5,28.2,20.8,41.5,55.8,66.8,18.1,14.1,15.1,10.8,16.9,25.8,14.3,11.0,110664,133142,143750,20.3,8.0,0.0,2.4,34.4,26.7,31.2,5.4,0,0,3.6,1.4
6085506900,Santa Clara,Los Gatos,5,MHI - Not losing LI households or very early stages of displacement,7213,6.0,87,587,18.2,-24.1,137,269,-2.3,-0.3,17.7,21.7,31.4,46.1,57.5,67.5,14.6,17.8,20.3,12.6,17.2,21.9,11.4,10.1,134972,149832,126440,11.0,-15.6,10.6,4.9,36.8,18.2,30.8,-3.2,0,0,4.9,2.7
6085507001,Santa Clara,Los Gatos,7,MHI - Undergoing displacement,7051,29.6,-128,1690,5.1,10.8,188,-301,-4.9,4.0,26.8,35.2,23.5,56.5,61.1,74.0,27.5,37.5,29.2,8.1,11.6,9.6,4.6,12.9,127455,125649,135263,-1.4,7.7,57.8,5.6,60.4,5.1,41.4,-20.5,0,0,7.6,2.7
6085507002,Santa Clara,Los Gatos,8,MHI - Advanced exclusion,3230,20.1,-26,159,13.7,18.8,71,-14,-1.5,15.6,33.2,18.7,16.3,52.8,69.5,73.6,34.5,11.9,15.1,8.3,12.8,18.3,16.7,4.1,108911,174624,218472,60.3,25.1,0.0,6.4,144.5,13.7,51.7,-25.9,0,0,4.3,2.8
6085507100,Santa Clara,Los Gatos,6,MHI - At risk of displacement,2618,17.3,-88,4254,15.3,4.3,107,72,-5.5,4.2,52.8,33.5,37.3,45.2,64.5,68.7,69.5,64.3,66.3,14.1,15.8,18.9,19.3,4.2,63706,112184,85321,76.1,-23.9,0.0,7.6,51.6,15.3,54.9,-13.2,0,0,9.8,4.3
6085507203,Santa Clara,Los Gatos,5,MHI - Not losing LI households or very early stages of displacement,2783,8.6,4,3751,23.2,25.9,300,159,-0.3,35.0,34.7,26.3,34.6,40.6,55.8,60.6,34.8,33.0,52.0,12.4,20.9,28.3,15.2,4.7,93010,125580,115714,35.0,-7.9,0.0,25.5,51.2,23.2,33.9,4.6,0,0,7.0,6.7
6085507205,Santa Clara,Los Gatos,5,MHI - Not losing LI households or very early stages of displacement,4783,5.8,15,970,11.1,-1.2,90,84,1.6,8.6,22.2,25.5,28.7,51.8,60.5,63.5,16.1,14.5,17.6,11.3,17.0,20.8,8.7,3.0,134531,153364,146645,14.0,-4.4,0.0,4.5,31.9,11.1,15.2,10.2,0,0,2.6,4.2
6085507206,Santa Clara,Monte Sereno,5,MHI - Not losing LI households or very early stages of displacement,2840,12.9,19,575,28.2,4.5,0,-12,-0.5,-2.4,12.8,23.6,23.0,63.5,69.9,73.8,9.7,7.9,9.4,15.9,20.0,17.4,6.4,3.9,173133,190432,216544,10.0,13.7,2.5,0.0,61.1,28.2,51.7,-25.9,0,0,1.5,0.9
6085507301,Santa Clara,Saratoga,5,MHI - Not losing LI households or very early stages of displacement,6965,5.5,-43,869,1.2,-17.4,275,211,-1.2,8.8,19.0,20.9,26.4,52.1,65.9,74.3,12.7,12.8,23.3,15.5,28.1,50.3,13.8,8.4,143418,187049,151366,30.4,-19.1,2.2,10.7,69.7,1.2,52.0,-25.9,0,0,2.3,1.1
6085507302,Santa Clara,Saratoga,5,MHI - Not losing LI households or very early stages of displacement,2571,23.9,6,426,7.9,-11.0,59,132,-3.9,-2.9,15.9,14.4,27.9,70.3,68.9,81.7,14.9,13.9,22.9,9.7,18.3,32.6,-1.4,12.8,180097,228783,144279,27.0,-36.9,4.2,5.5,48.3,7.9,51.7,-25.9,0,0,6.2,2.3
6085507401,Santa Clara,Saratoga,8,MHI - Advanced exclusion,5540,3.4,-44,1168,21.7,0.0,57,-42,-0.8,-1.1,11.6,17.7,15.4,63.8,69.3,80.4,6.1,5.4,8.4,23.2,42.7,57.1,5.6,11.1,166496,181074,161992,8.8,-10.5,0.0,2.9,39.4,21.7,35.9,-17.3,0,0,1.7,0.9
6085507402,Santa Clara,Saratoga,5,MHI - Not losing LI households or very early stages of displacement,3946,4.5,-29,2578,15.4,-12.4,3,31,-1.2,-2.2,26.6,25.4,29.1,39.6,54.8,67.9,19.9,14.6,16.4,16.0,30.1,39.8,15.2,13.0,106980,156944,145341,46.7,-7.4,0.0,0.2,41.4,15.4,37.0,14.5,0,0,4.1,2.8
6085507500,Santa Clara,Saratoga,5,MHI - Not losing LI households or very early stages of displacement,5680,6.6,-24,2168,10.0,-14.5,58,7,-1.3,-2.8,13.2,19.6,20.1,64.6,75.6,81.3,6.8,6.8,8.0,21.0,42.0,61.6,11.0,5.8,165325,199048,164013,20.4,-17.6,0.6,2.8,32.5,10.0,51.7,-25.9,0,0,2.1,0.9
6085507600,Santa Clara,Saratoga,5,MHI - Not losing LI households or very early stages of displacement,5837,7.4,-10,293,3.5,-14.2,102,150,0.5,1.1,12.0,13.7,20.2,60.6,73.8,81.1,10.2,9.1,13.4,20.7,36.1,56.0,13.2,7.3,182438,228905,173867,25.5,-24.0,12.0,4.7,45.5,3.5,51.7,-25.9,0,0,3.4,4.0
6085507701,Santa Clara,Cupertino,5,MHI - Not losing LI households or very early stages of displacement,3790,9.5,60,3017,34.0,24.1,137,134,-1.3,3.3,24.0,19.2,28.2,47.2,64.3,76.0,21.7,20.5,19.2,27.4,48.7,67.7,17.1,11.7,112402,165923,151321,47.6,-8.8,3.8,9.5,31.7,34.0,33.9,-4.2,0,0,2.7,1.4
6085507702,Santa Clara,Cupertino,5,MHI - Not losing LI households or very early stages of displacement,6840,4.7,-2,502,30.6,0.0,82,52,-1.7,9.4,8.8,14.9,16.6,63.3,73.3,83.0,9.8,8.5,10.1,32.2,51.8,71.3,10.0,9.7,164255,184463,178750,12.3,-3.1,5.3,3.8,36.9,30.6,27.9,-12.1,0,0,4.5,2.8
6085507703,Santa Clara,Cupertino,5,MHI - Not losing LI households or very early stages of displacement,7624,1.9,-51,652,28.2,-1.6,293,171,0.2,9.6,15.1,21.1,25.7,53.4,61.0,73.2,30.7,29.4,40.4,19.8,37.6,57.9,7.6,12.1,133411,145268,131018,8.9,-9.8,0.0,10.2,34.3,28.2,19.2,-5.2,0,0,3.2,3.4
6085507805,Santa Clara,Cupertino,5,MHI - Not losing LI households or very early stages of displacement,5555,3.0,21,2078,42.9,3.2,319,74,-2.5,22.8,31.0,35.8,34.5,50.6,62.9,68.7,61.9,57.2,58.9,30.7,52.2,68.2,12.4,5.8,96771,102638,115909,6.1,12.9,0.0,14.6,26.2,42.9,0.2,24.7,0,0,5.8,3.2
6085507806,Santa Clara,Cupertino,5,MHI - Not losing LI households or very early stages of displacement,5193,6.7,-23,5109,29.1,-2.1,115,-136,-1.5,-3.8,31.2,30.1,24.3,50.4,67.5,79.3,62.9,66.3,63.6,31.0,60.6,78.2,17.1,11.8,95926,121562,140833,26.7,15.9,2.4,5.5,43.4,29.1,17.1,17.7,0,0,4.3,2.8
6085507807,Santa Clara,Cupertino,7,MHI - Undergoing displacement,3170,3.6,-101,2471,54.1,-1.7,44,-54,-1.6,4.2,23.8,36.0,30.1,46.6,63.4,78.1,28.2,31.1,29.0,32.3,60.3,78.7,16.9,14.7,108112,101669,130174,-6.0,28.0,2.2,4.1,29.4,54.1,8.1,34.9,0,0,4.1,2.4
6085507808,Santa Clara,Cupertino,5,MHI - Not losing LI households or very early stages of displacement,5680,1.1,13,2252,25.2,-5.0,137,19,-1.6,8.4,23.8,23.9,23.4,46.6,70.7,76.9,28.2,26.1,20.8,32.3,59.2,73.4,24.2,6.2,108112,137527,154125,27.2,12.1,0.5,7.3,48.0,25.2,28.4,13.5,0,0,2.1,0.4
6085507903,Santa Clara,San Jose,5,MHI - Not losing LI households or very early stages of displacement,4796,0.3,-32,1410,46.2,-6.9,32,64,0.7,-0.3,18.5,25.1,28.4,49.2,65.7,76.5,14.8,13.1,17.5,30.0,57.5,78.8,16.5,10.8,127505,133608,129583,4.8,-3.0,0.0,1.9,44.8,46.2,28.8,21.4,0,0,1.3,2.0
6085507904,Santa Clara,San Jose,5,MHI - Not losing LI households or very early stages of displacement,3511,2.4,-45,1561,49.5,-25.1,5,-82,0.9,4.0,16.4,22.7,15.5,57.6,69.6,77.5,12.0,11.0,15.8,25.8,51.3,71.5,12.0,7.9,135629,154583,167143,14.0,8.1,0.0,0.4,45.9,49.5,28.5,13.6,0,0,0.0,0.9
6085507905,Santa Clara,San Jose,5,MHI - Not losing LI households or very early stages of displacement,6440,3.5,-39,3529,42.7,29.3,52,-87,-0.6,18.2,39.6,38.7,34.6,42.4,59.2,62.4,59.4,49.9,52.0,28.6,57.8,85.0,16.8,3.2,84828,101455,113872,19.6,12.2,0.4,2.3,42.4,42.7,19.3,25.0,0,0,2.1,1.5
6085507906,Santa Clara,San Jose,7,MHI - Undergoing displacement,4594,5.7,-157,1073,59.7,-11.7,2,-6,0.3,3.5,20.3,31.3,30.4,37.4,58.6,70.5,17.5,16.5,17.5,29.6,56.5,75.2,21.3,11.9,110712,133911,130833,21.0,-2.3,0.0,0.1,36.8,59.7,26.7,28.8,0,0,1.4,1.7
6085508001,Santa Clara,Cupertino,5,MHI - Not losing LI households or very early stages of displacement,8057,1.3,-72,4595,35.6,-15.7,458,222,-4.1,27.5,23.7,29.4,32.2,45.4,63.9,72.9,38.0,43.0,32.3,28.9,53.4,75.7,18.5,9.0,109477,125469,116333,14.6,-7.3,10.5,15.5,36.2,35.6,22.8,10.1,0,0,6.6,2.5
6085508003,Santa Clara,Cupertino,1,LI - Not losing LI households or very early stages of displacement,2278,7.5,49,4573,44.6,2.5,8,83,-3.6,6.9,34.7,32.0,42.9,31.8,57.4,63.7,45.7,49.8,54.9,30.5,55.4,65.6,25.6,6.4,85760,114264,101765,33.2,-10.9,15.9,1.0,42.7,44.6,38.3,28.4,0,0,7.6,4.0
6085508004,Santa Clara,Cupertino,7,MHI - Undergoing displacement,6338,6.0,-33,1981,68.1,-5.7,20,-144,-2.4,3.2,34.7,32.0,25.3,31.8,57.4,69.6,45.7,49.8,46.5,30.6,55.4,75.2,25.5,12.3,85760,114264,105200,33.2,-7.9,15.9,0.9,35.4,68.1,38.3,53.1,0,0,7.6,5.2
6085508101,Santa Clara,Cupertino,5,MHI - Not losing LI households or very early stages of displacement,6801,0.0,-64,6813,35.2,-20.2,120,28,-2.1,15.6,16.0,30.8,31.0,51.9,67.3,70.2,30.3,38.7,45.8,28.5,53.3,72.0,15.3,3.0,120383,133530,118827,10.9,-11.0,20.5,5.0,35.1,35.2,20.9,23.0,0,0,3.0,0.9
6085508102,Santa Clara,Santa Clara,5,MHI - Not losing LI households or very early stages of displacement,3241,0.7,-51,3895,35.1,-3.2,171,16,-0.6,20.8,32.3,24.8,22.6,44.0,67.3,73.0,38.4,55.1,51.0,20.0,50.0,75.8,23.3,5.7,101339,117534,133816,16.0,13.9,28.5,12.9,34.7,35.1,15.2,20.7,0,0,7.7,7.1
6085508202,Santa Clara,Sunnyvale,5,MHI - Not losing LI households or very early stages of displacement,7515,3.6,-83,1665,19.3,5.2,0,48,-2.4,1.8,29.6,28.1,30.5,40.6,56.8,62.8,36.8,35.9,37.9,28.1,44.3,63.7,16.1,6.0,97670,118907,120901,21.7,1.7,2.6,0.0,37.8,19.3,18.4,17.3,0,0,3.6,1.2
6085508203,Santa Clara,Sunnyvale,7,MHI - Undergoing displacement,5026,7.6,-69,1259,35.2,8.8,0,-39,1.4,4.8,28.3,30.1,27.6,46.4,64.8,71.8,37.4,30.2,31.4,30.5,43.2,58.6,18.4,7.0,102701,132782,134293,29.3,1.1,0.0,0.0,35.2,35.2,26.0,14.6,0,0,1.6,2.9
6085508204,Santa Clara,Sunnyvale,7,MHI - Undergoing displacement,4340,2.7,-84,1356,41.3,-1.8,0,-130,-1.0,7.8,28.3,35.8,28.5,46.5,57.5,69.2,37.4,42.4,31.6,30.5,48.6,70.1,11.1,11.6,102701,112023,112143,9.1,0.1,14.8,0.0,40.8,41.3,13.4,17.0,0,0,3.4,2.4
6085508301,Santa Clara,Sunnyvale,5,MHI - Not losing LI households or very early stages of displacement,4054,3.4,-63,1485,36.5,-10.2,0,3,-2.4,-5.7,20.0,23.8,24.7,52.7,64.9,71.5,17.6,18.6,16.1,19.4,34.3,46.2,12.2,6.6,127740,146363,153269,14.6,4.7,0.0,0.0,35.3,36.5,16.4,14.5,0,0,4.6,2.2
6085508303,Santa Clara,Sunnyvale,5,MHI - Not losing LI households or very early stages of displacement,2426,3.6,-13,2313,44.7,0.0,0,64,0.8,-3.1,18.3,26.7,33.8,60.9,71.2,74.6,8.9,8.1,14.7,18.9,30.0,39.2,10.3,3.4,133719,151795,118906,13.5,-21.7,0.0,0.0,30.3,44.7,14.8,13.2,0,0,1.0,1.8
6085508304,Santa Clara,Sunnyvale,4,LI - Advanced gentrification,8104,4.6,-3,2107,28.8,-3.4,105,167,0.6,5.6,44.3,40.3,44.6,39.2,47.2,60.4,67.7,69.2,71.4,37.3,55.8,70.5,8.0,13.2,73708,95873,83943,30.1,-12.4,5.9,3.4,32.6,28.8,3.1,28.5,1,0,6.7,7.4
6085508401,Santa Clara,Sunnyvale,7,MHI - Undergoing displacement,6833,3.4,-216,1798,23.8,-4.2,7,-28,-2.7,7.6,34.9,33.2,33.7,37.0,55.3,59.8,35.6,34.0,33.6,19.2,34.5,55.3,18.3,4.6,91551,113044,134808,23.5,19.3,0.5,0.3,31.5,23.8,16.0,31.3,0,0,4.3,1.6
6085508403,Santa Clara,Sunnyvale,5,MHI - Not losing LI households or very early stages of displacement,2915,1.0,-47,2217,24.7,-10.2,19,-80,1.3,10.5,23.8,24.8,17.3,49.5,66.8,73.9,26.4,12.0,11.0,22.5,26.6,47.4,17.3,7.1,114034,141165,154813,23.8,9.7,0.0,1.9,25.7,24.7,12.5,23.8,0,0,2.3,3.6
6085508404,Santa Clara,Sunnyvale,5,MHI - Not losing LI households or very early stages of displacement,5949,3.2,2,2152,28.7,15.6,379,-128,-0.8,16.4,23.8,30.4,20.2,49.5,57.2,71.2,26.4,30.0,40.5,22.5,39.2,53.3,7.7,14.0,114034,116334,133750,2.0,15.0,13.5,15.9,36.5,28.7,17.6,10.8,0,0,2.2,1.5
6085508503,Santa Clara,Sunnyvale,7,MHI - Undergoing displacement,6254,1.7,-130,3722,27.2,-9.0,97,-162,1.0,7.1,39.8,37.9,33.1,43.3,59.7,69.8,73.4,72.8,74.3,27.0,49.4,70.7,16.4,10.1,78304,103394,99682,32.0,-3.6,0.0,3.3,24.6,27.2,9.2,31.1,0,0,6.7,7.7
6085508504,Santa Clara,Sunnyvale,4,LI - Advanced gentrification,8096,1.2,-34,3872,21.2,-1.3,0,87,2.3,19.5,47.0,40.8,42.1,48.2,63.7,67.7,85.4,85.5,87.7,38.1,63.8,81.2,15.4,4.0,71097,95403,91759,34.2,-3.8,4.5,0.0,25.3,21.2,1.5,12.7,1,0,11.0,13.3
6085508505,Santa Clara,Sunnyvale,5,MHI - Not losing LI households or very early stages of displacement,4313,0.5,-45,1649,17.6,0.4,67,109,-1.0,-2.8,29.3,24.6,30.9,45.0,59.7,68.5,47.5,43.6,43.6,33.2,51.0,59.4,14.7,8.9,100018,111260,107059,11.2,-3.8,8.4,3.4,34.3,17.6,-0.2,7.1,0,0,3.4,2.4
6085508507,Santa Clara,Santa Clara,5,MHI - Not losing LI households or very early stages of displacement,2737,5.0,-35,5127,1.1,-6.7,183,-185,-0.9,-9.0,44.3,45.4,28.9,37.3,48.2,81.8,57.8,64.6,69.8,41.6,64.3,76.3,10.9,33.5,75016,87319,101528,16.4,16.3,0.0,12.8,32.4,1.1,-19.7,-29.0,0,0,8.4,7.5
6085508508,Santa Clara,Sunnyvale,3,LI - Undergoing displacement,5285,2.7,42,1129,21.2,-4.8,0,-154,-3.3,6.5,44.3,45.4,40.9,37.4,48.2,52.1,57.8,64.6,59.4,41.6,64.3,68.1,10.9,3.9,75016,87319,90671,16.4,3.8,0.0,0.0,35.6,21.2,-19.7,47.7,0,0,8.4,5.1
6085508601,Santa Clara,Sunnyvale,6,MHI - At risk of displacement,3540,26.0,-159,5615,18.2,15.6,0,-150,-7.6,0.6,47.9,49.4,38.9,24.3,35.9,48.3,54.0,38.1,35.4,38.0,46.7,59.9,11.7,12.4,71602,82688,108403,15.5,31.1,1.1,0.0,53.9,18.2,18.9,23.5,0,0,8.3,0.7
6085508602,Santa Clara,Sunnyvale,4,LI - Advanced gentrification,4356,27.3,-58,6435,28.4,18.3,195,15,-2.8,28.2,47.9,45.7,44.8,24.2,44.4,57.0,54.1,67.3,71.8,38.0,50.8,50.1,20.2,12.6,71602,84117,81806,17.5,-2.7,11.1,10.2,33.9,28.4,11.8,13.6,1,1,6.7,3.9
6085508703,Santa Clara,Sunnyvale,4,LI - Advanced gentrification,7424,0.4,33,1925,17.8,-4.4,335,-235,-0.5,9.8,40.4,42.7,31.5,40.3,56.8,64.2,66.9,67.8,58.7,39.4,62.5,72.8,16.4,7.5,82022,95194,105903,16.1,11.2,0.3,10.3,32.7,17.8,-16.3,28.9,0,1,4.3,3.8
6085508704,Santa Clara,Sunnyvale,4,LI - Advanced gentrification,5083,15.3,-66,13644,26.3,3.2,134,239,-2.0,4.3,47.7,31.3,37.5,26.2,55.1,59.5,72.2,78.5,79.2,46.9,62.3,71.0,28.9,4.4,71599,102867,84847,43.7,-17.5,41.2,5.5,29.1,26.3,11.0,10.0,1,0,13.3,11.4
6085508800,Santa Clara,Sunnyvale,4,LI - Advanced gentrification,4116,19.4,-96,1724,-4.0,-6.6,34,31,-4.9,4.4,46.7,42.8,45.9,27.7,47.0,47.4,73.9,72.1,74.1,49.7,73.3,76.8,19.3,0.4,72859,95361,83241,30.9,-12.7,3.1,2.3,80.7,-4.0,10.4,35.2,1,0,9.8,4.9
6085508900,Santa Clara,Sunnyvale,1,LI - Not losing LI households or very early stages of displacement,5884,6.4,-69,1354,14.7,13.0,38,22,1.0,9.6,44.2,44.3,45.5,19.5,34.6,36.4,58.1,53.0,58.0,62.6,73.4,84.3,15.1,1.8,74703,84848,87054,13.6,2.6,12.2,2.1,39.5,14.7,6.3,7.0,0,0,4.7,5.7
6085509000,Santa Clara,Sunnyvale,3,LI - Undergoing displacement,8162,6.6,-99,2090,8.6,-6.1,92,-79,0.4,10.8,43.8,46.9,43.4,24.0,30.5,35.0,50.3,49.0,54.6,50.5,66.6,72.5,6.5,4.5,75048,83299,90968,11.0,9.2,0.0,3.6,30.0,8.6,2.5,8.8,0,0,6.2,6.7
6085509102,Santa Clara,Sunnyvale,7,MHI - Undergoing displacement,4999,0.5,-30,7829,10.7,-6.7,4,-107,-2.9,8.7,33.4,29.4,24.2,55.7,66.7,80.4,62.0,59.6,61.9,35.0,53.4,73.9,11.0,13.7,84863,119447,111286,40.8,-6.8,5.7,0.2,42.1,10.7,-9.8,16.7,0,0,6.4,3.5
6085509105,Santa Clara,Mountain View,2,LI - At risk of gentrification or displacement,7269,0.6,37,2952,29.1,-3.5,333,281,-1.1,29.2,34.0,36.4,42.0,44.7,65.1,60.4,64.6,65.4,67.3,21.9,39.3,67.1,20.4,-4.8,89669,105045,83377,17.1,-20.6,0.0,10.4,28.4,29.1,-62.7,-16.1,0,0,11.9,10.8
6085509106,Santa Clara,Sunnyvale,4,LI - Advanced gentrification,4431,3.7,-150,3433,17.7,-5.8,154,-19,0.3,10.7,46.8,40.6,37.3,35.8,45.9,58.0,86.5,71.2,68.3,35.1,54.2,68.1,10.2,12.0,71908,96139,98542,33.7,2.5,0.0,8.6,331.3,17.7,16.0,18.1,0,1,4.4,4.8
6085509107,Santa Clara,Sunnyvale,4,LI - Advanced gentrification,4621,4.4,-75,2652,9.5,-8.3,0,-96,-9.9,-7.9,46.8,36.2,33.8,35.8,56.9,57.8,86.4,98.2,97.3,35.1,66.7,72.8,21.1,0.9,71908,93710,99412,30.3,6.1,48.1,0.0,77.8,9.5,-10.4,6.7,1,0,15.6,5.7
6085509108,Santa Clara,Mountain View,2,LI - At risk of gentrification or displacement,4326,10.4,-168,8593,29.0,15.5,0,-119,0.5,-7.9,40.3,47.6,42.9,41.5,38.0,56.6,66.7,65.7,68.1,43.1,59.8,65.3,-3.5,18.6,77430,82990,86023,7.2,3.7,11.5,0.0,23.0,29.0,-1.7,19.2,0,0,4.1,4.6
6085509109,Santa Clara,Mountain View,4,LI - Advanced gentrification,4195,2.0,1,7538,18.4,13.1,31,-7,-2.8,19.3,40.3,28.6,26.0,41.6,71.7,70.5,66.7,48.4,51.6,43.1,46.1,46.7,30.1,-1.2,77464,114207,133969,47.4,17.3,15.1,1.6,81.5,18.4,23.3,13.2,1,0,6.1,3.4
6085509201,Santa Clara,Mountain View,3,LI - Undergoing displacement,4444,7.8,-4,2694,25.9,-1.3,27,-26,-3.0,3.5,40.6,39.8,40.3,45.0,56.7,62.6,50.5,49.0,49.7,33.5,47.6,47.0,11.7,5.9,80965,90631,96172,11.9,6.1,0.8,1.1,24.6,25.9,-13.2,33.3,0,0,9.4,6.4
6085509202,Santa Clara,Mountain View,5,MHI - Not losing LI households or very early stages of displacement,4542,4.7,20,3238,37.2,-0.5,0,-196,-5.8,-3.7,34.5,41.4,34.3,39.9,54.5,63.9,54.1,54.5,48.1,44.4,49.9,60.0,14.6,9.4,83756,97258,117188,16.1,20.5,1.5,0.0,28.9,37.2,10.4,32.5,0,0,7.7,1.9
6085509302,Santa Clara,Mountain View,2,LI - At risk of gentrification or displacement,3134,2.6,10,1724,43.6,23.5,135,122,1.2,16.6,37.6,32.7,39.0,47.1,62.6,59.6,40.8,31.5,40.4,26.4,32.9,40.7,15.5,-3.0,97403,115559,106023,18.6,-8.3,0.0,11.0,29.7,43.6,13.5,21.8,0,0,1.7,3.0
6085509303,Santa Clara,Mountain View,1,LI - Not losing LI households or very early stages of displacement,3440,5.5,-13,1222,29.6,-7.4,231,92,-0.4,4.4,56.1,51.5,54.0,36.5,49.8,53.9,75.2,74.8,79.9,37.3,44.7,56.0,13.3,4.1,60951,77679,61731,27.4,-20.5,0.0,12.1,52.9,29.6,1.2,24.4,0,0,5.9,5.5
6085509304,Santa Clara,Mountain View,1,LI - Not losing LI households or very early stages of displacement,3110,11.5,-46,10307,18.9,-0.7,39,16,-10.1,9.7,51.6,40.8,40.6,32.9,53.2,59.2,75.9,71.1,54.3,41.2,50.7,63.4,20.3,6.0,67645,102408,98750,51.4,-3.6,0.0,3.0,46.7,18.9,12.0,26.8,0,0,14.4,4.3
6085509401,Santa Clara,Mountain View,1,LI - Not losing LI households or very early stages of displacement,3061,4.9,-27,3500,93.1,-5.9,22,11,-3.0,0.3,57.4,48.4,51.2,46.1,59.7,77.0,83.9,79.0,77.8,29.1,45.2,57.5,13.6,17.2,60974,82886,69464,35.9,-16.2,2.7,1.3,37.1,93.1,16.7,4.1,0,0,13.4,10.4
6085509403,Santa Clara,Mountain View,1,LI - Not losing LI households or very early stages of displacement,4540,3.3,-133,2032,15.0,4.7,50,-26,-8.7,-2.6,53.4,58.7,56.2,41.3,51.3,53.7,80.8,87.7,91.5,55.4,61.2,62.0,10.0,2.4,63380,71218,68337,12.4,-4.0,40.0,2.3,31.2,15.0,-41.5,23.5,0,0,19.4,10.7
6085509404,Santa Clara,Mountain View,4,LI - Advanced gentrification,6358,5.6,45,9093,8.7,3.2,269,70,-1.3,10.3,53.4,47.0,42.6,41.2,48.1,59.2,80.8,61.1,62.4,55.4,61.7,67.3,6.9,11.1,63380,83294,95982,31.4,15.2,0.0,10.0,59.8,8.7,7.5,19.3,0,1,4.5,3.2
6085509500,Santa Clara,Mountain View,2,LI - At risk of gentrification or displacement,5297,16.4,-188,3544,19.1,3.8,0,19,-9.0,-3.4,52.5,45.9,48.0,35.5,50.4,54.6,83.2,80.1,71.1,46.1,56.1,62.6,14.9,4.1,65239,84159,77933,29.0,-7.4,1.0,0.0,31.2,19.1,16.5,45.6,0,0,18.0,9.1
6085509600,Santa Clara,Mountain View,6,MHI - At risk of displacement,2736,33.4,-87,19094,24.4,0.7,0,-100,-3.6,15.4,47.8,34.1,26.3,41.3,70.9,72.7,82.0,72.7,67.1,33.1,35.0,40.9,29.6,1.7,71875,98573,127708,37.1,29.6,1.7,0.0,34.5,24.4,29.0,27.6,0,0,7.5,3.9
